timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,date,return,log_return,rsi
2023-12-21,82.22,95.54,81.03,93.84,12129644.35,2023-12-21 23:59:59.999,1071627249.9601,1243866,6121733.66,540602954.8003,0,2023-12-21,0.14146697482058146,0.132314255181178,72.1938775510204
2023-12-22,93.86,99.5,90.34,97.9,11975121.56,2023-12-22 23:59:59.999,1142233209.1915,1304087,5989875.58,571587438.2098,0,2023-12-22,0.043265132139812534,0.04235534519124476,70.62522457779374
2023-12-23,97.91,110.0,92.8,107.88,8336420.6,2023-12-23 23:59:59.999,834085981.572,993004,4206555.54,421616020.287,0,2023-12-23,0.10194075587334006,0.09707294873506445,78.23809523809523
2023-12-24,107.88,118.1,107.3,112.45,12261699.03,2023-12-24 23:59:59.999,1381818060.2829,1666365,6115059.48,689414206.2931,0,2023-12-24,0.04236188357434201,0.041489180133795614,78.9076923076923
2023-12-25,112.45,126.36,107.92,120.91,11114497.92,2023-12-25 23:59:59.999,1304701622.3238,1530670,5849533.45,687526675.1979,0,2023-12-25,0.075233437083148,0.07253778878083063,86.79546775130737
2023-12-26,120.91,121.36,102.09,112.49,12300095.38,2023-12-26 23:59:59.999,1381917663.7165,1600432,5982009.94,671999842.1955,0,2023-12-26,-0.06963857414605912,-0.07218213838142092,79.02393863245602
2023-12-27,112.48,115.3,104.58,106.91,8972638.9,2023-12-27 23:59:59.999,984653333.0384,1233525,4485827.58,492091907.853,0,2023-12-27,-0.04960440928082499,-0.050876969779326035,72.9190349880005
2023-12-28,106.92,109.66,97.14,101.8,10194201.02,2023-12-28 23:59:59.999,1043685011.5619,1255836,4926936.61,504735199.7254,0,2023-12-28,-0.04779721260873626,-0.048977254908986086,66.4857359252714
2023-12-29,101.8,110.0,99.0,106.17,9432538.67,2023-12-29 23:59:59.999,998024734.4306,1208220,4851388.56,513548060.9748,0,2023-12-29,0.04292730844793713,0.04203147890905933,70.92762994280031
2023-12-30,106.17,107.47,100.62,101.9,4178339.62,2023-12-30 23:59:59.999,432370368.8049,527519,2025406.37,209654507.8534,0,2023-12-30,-0.04021851747197891,-0.04104964279680258,66.87829420220413
2023-12-31,101.9,105.21,99.54,101.72,3821990.67,2023-12-31 23:59:59.999,393154901.3442,490129,1891118.52,194679367.5163,0,2023-12-31,-0.0017664376840039742,-0.0017679996747602916,69.08798416037618
2024-01-01,101.72,109.93,101.44,109.91,4403310.37,2024-01-01 23:59:59.999,464763783.1089,563530,2246699.81,237204677.8307,0,2024-01-01,0.080515139598899,0.07743790852689017,70.76653013458163
2024-01-02,109.93,116.95,106.02,106.73,7831366.05,2024-01-02 23:59:59.999,872701826.1161,1029366,4008477.7,446827198.4585,0,2024-01-02,-0.02893276316986615,-0.02935956815493531,69.33837862630432
2024-01-03,106.72,109.9,85.0,98.52,12221060.38,2024-01-03 23:59:59.999,1229680872.7649,1428502,6232536.62,627433827.0282,0,2024-01-03,-0.07692307692307698,-0.0800427076735365,59.45945945945946
2024-01-04,98.52,108.15,96.6,104.91,7235482.95,2024-01-04 23:59:59.999,737464117.3016,828177,3653791.9,372489031.1483,0,2024-01-04,0.06485992691839226,0.06284326649105705,56.83586513523527
2024-01-05,104.91,105.48,95.23,99.94,6703567.21,2024-01-05 23:59:59.999,670654588.264,792668,3291710.91,329377085.3062,0,2024-01-05,-0.04737393956724811,-0.04853283382733521,51.2457254518808
2024-01-06,99.93,100.3,91.53,93.77,5151478.03,2024-01-06 23:59:59.999,489617161.2686,613981,2480905.0,235955276.8468,0,2024-01-06,-0.06173704222533527,-0.06372503048452523,40.96323811963623
2024-01-07,93.77,96.8,87.68,89.44,5547334.15,2024-01-07 23:59:59.999,518106999.3883,610413,2580916.31,241282856.9552,0,2024-01-07,-0.046176815612669286,-0.04727696602474476,35.21778234613902
2024-01-08,89.44,99.97,85.16,97.88,9677497.13,2024-01-08 23:59:59.999,898941032.1847,1011344,4710092.51,438203479.6475,0,2024-01-08,0.09436493738819318,0.09017422916768186,35.20113096003084
2024-01-09,97.88,104.89,95.25,99.36,8574930.67,2024-01-09 23:59:59.999,856996851.9727,1264291,4321290.81,432338871.2131,0,2024-01-09,0.015120555782590861,0.015007379610697655,40.73655989840553
2024-01-10,99.36,105.52,91.68,102.0,8634280.07,2024-01-10 23:59:59.999,844272802.6054,1171099,4381449.74,428847765.9538,0,2024-01-10,0.02657004830917864,0.026223195099102346,46.38598557338437
2024-01-11,101.99,107.32,97.67,99.9,8986682.95,2024-01-11 23:59:59.999,917867725.4233,1293558,4538503.46,463763615.2873,0,2024-01-11,-0.020588235294117574,-0.020803127629763173,48.53666050523722
2024-01-12,99.89,100.49,87.0,92.12,6462190.24,2024-01-12 23:59:59.999,617727525.6966,875300,3043361.85,291130683.4635,0,2024-01-12,-0.07787787787787792,-0.08107761070202343,39.719010683447976
2024-01-13,92.14,97.05,89.51,95.85,4054010.92,2024-01-13 23:59:59.999,378014581.5299,483031,2011237.7,187619835.9601,0,2024-01-13,0.040490664350846695,0.03969239453916903,45.537689924767655
2024-01-14,95.85,102.87,93.62,93.81,5767904.66,2024-01-14 23:59:59.999,563898813.3397,756466,2891152.04,282743985.9701,0,2024-01-14,-0.021283255086071873,-0.021513009353793775,44.321608040201006
2024-01-15,93.81,96.96,92.97,94.36,3605978.31,2024-01-15 23:59:59.999,343222588.9155,434916,1739738.38,165668405.4798,0,2024-01-15,0.005862914401449704,0.005845794401614637,37.461699725850664
2024-01-16,94.35,98.73,94.16,97.61,3768288.08,2024-01-16 23:59:59.999,364626155.0271,443725,1892826.06,183226578.5683,0,2024-01-16,0.03444256040695204,0.03386269264739939,42.65463917525773
2024-01-17,97.6,102.8,96.5,102.1,6932306.54,2024-01-17 23:59:59.999,694509428.5928,890899,3613340.78,362073414.4295,0,2024-01-17,0.04599938530888226,0.04497277798374611,53.06716929403701
2024-01-18,102.1,103.59,91.41,94.4,6216673.0,2024-01-18 23:59:59.999,605242236.5343,714584,3072389.67,299429596.4267,0,2024-01-18,-0.07541625857002932,-0.0784116520191648,41.19322942852355
2024-01-19,94.39,95.47,87.04,93.62,6357442.75,2024-01-19 23:59:59.999,586831116.74,684705,3168213.54,292427897.8248,0,2024-01-19,-0.008262711864406747,-0.008297037279530455,44.30425378514781
2024-01-20,93.62,94.27,90.2,92.88,2799385.87,2024-01-20 23:59:59.999,258219863.8251,301796,1369328.96,126304723.0608,0,2024-01-20,-0.007904293954283381,-0.007935698482288568,49.11088911088911
2024-01-21,92.88,93.93,90.79,91.09,2013751.83,2024-01-21 23:59:59.999,186423090.0921,229723,969328.97,89740138.7021,0,2024-01-21,-0.01927217915589996,-0.019460308632917454,51.736476531256585
2024-01-22,91.08,91.9,82.06,83.84,7065444.82,2024-01-22 23:59:59.999,613926823.3588,708563,3395322.41,295056728.9826,0,2024-01-22,-0.07959161269074544,-0.08293780818398647,34.844559585492235
2024-01-23,83.84,86.0,79.0,84.35,8284305.33,2024-01-23 23:59:59.999,677658028.8172,830273,4120348.42,337302292.5491,0,2024-01-23,0.006083015267175362,0.006064588419245066,33.450937155457524
2024-01-24,84.36,89.47,83.3,88.77,6058894.15,2024-01-24 23:59:59.999,522038046.019,591745,3133569.06,270094314.5477,0,2024-01-24,0.052400711321873183,0.0510739460882507,35.96435391470399
2024-01-25,88.77,89.64,85.09,86.91,4002698.2,2024-01-25 23:59:59.999,350394786.4719,475624,2000334.88,175170645.3178,0,2024-01-25,-0.020953024670496756,-0.021175654630859218,36.14843250159946
2024-01-26,86.9,93.72,85.96,92.28,4693818.55,2024-01-26 23:59:59.999,425941268.207,560673,2402891.58,218010448.5773,0,2024-01-26,0.061788056610286635,0.05995433285618432,50.17985611510792
2024-01-27,92.29,94.5,90.68,94.28,2735837.45,2024-01-27 23:59:59.999,253216534.3118,302341,1423849.38,131819116.7793,0,2024-01-27,0.02167316861725177,0.021441644762377376,48.16374269005849
2024-01-28,94.27,99.44,93.31,95.98,5618408.23,2024-01-28 23:59:59.999,541703113.8627,648842,2919224.19,281536683.6933,0,2024-01-28,0.018031395842172282,0.01787075836216913,52.558358877623206
2024-01-29,95.99,101.98,95.06,101.68,5772519.82,2024-01-29 23:59:59.999,569954869.7252,634094,3007737.0,297076844.9659,0,2024-01-29,0.05938737236924352,0.057690790451099073,57.69554247266612
2024-01-30,101.67,106.49,100.95,101.4,6990527.25,2024-01-30 23:59:59.999,726848061.3678,743499,3556509.31,369911937.0212,0,2024-01-30,-0.0027537372147915518,-0.0027575357241158703,54.24983180085222
2024-01-31,101.4,102.73,95.9,96.96,8609956.87,2024-01-31 23:59:59.999,859420024.3337,914548,4288753.19,428288268.7705,0,2024-01-31,-0.043786982248520845,-0.04477456883607861,44.22990570273911
2024-02-01,96.96,98.11,93.11,97.81,6556006.07,2024-02-01 23:59:59.999,627562058.6994,652301,3228196.33,309093273.8401,0,2024-02-01,0.008766501650165015,0.00872829898139722,54.52374635181746
2024-02-02,97.81,102.57,97.39,100.58,5487861.84,2024-02-02 23:59:59.999,548625813.6662,580111,2751200.63,275124077.6304,0,2024-02-02,0.028320212657192423,0.027926609441417068,58.77016129032257
2024-02-03,100.57,101.24,96.53,97.96,2787373.11,2024-02-03 23:59:59.999,274762025.0328,292310,1382286.53,136281901.0636,0,2024-02-03,-0.026048916285543844,-0.02639419865985171,56.111645813282
2024-02-04,97.95,98.59,95.08,95.49,2914876.34,2024-02-04 23:59:59.999,282911440.8033,295763,1423038.52,138173035.8601,0,2024-02-04,-0.025214373213556573,-0.02553770212185586,55.20833333333332
2024-02-05,95.48,98.7,94.11,95.66,3891146.06,2024-02-05 23:59:59.999,375072768.1381,381857,1964214.86,189483103.3725,0,2024-02-05,0.0017802911299613644,0.0017787082900397946,66.80887372013649
2024-02-06,95.66,97.88,92.88,96.88,4279238.07,2024-02-06 23:59:59.999,408309176.2014,407235,2154937.56,205595782.4337,0,2024-02-06,0.012753501986201066,0.012672860992685917,67.46584889880121
2024-02-07,96.87,101.58,94.62,101.14,4577672.06,2024-02-07 23:59:59.999,446039059.9197,489245,2329138.14,227261096.6142,0,2024-02-07,0.043971924029727605,0.04303259640700026,67.32007840940912
2024-02-08,101.14,104.98,100.51,102.76,5082811.46,2024-02-08 23:59:59.999,521415121.7323,574488,2548368.44,261425100.1379,0,2024-02-08,0.016017401621514882,0.015890476589846006,72.34282492246967
2024-02-09,102.77,109.13,102.76,106.94,6686758.45,2024-02-09 23:59:59.999,705846559.5141,724146,3467051.74,366014739.0668,0,2024-02-09,0.04067730634488109,0.0398717572789025,71.38273045507583
2024-02-10,106.94,110.86,106.86,109.01,3939526.49,2024-02-10 23:59:59.999,429171975.2434,451222,2005802.9,218541100.5589,0,2024-02-10,0.01935664858799324,0.019171691619681634,71.44104803493448
2024-02-11,109.01,110.67,107.24,107.46,2755398.4,2024-02-11 23:59:59.999,300070898.8657,337007,1329304.41,144792952.7943,0,2024-02-11,-0.014218879001926532,-0.01432093583959186,66.78362573099412
2024-02-12,107.46,112.22,103.4,111.64,6169652.05,2024-02-12 23:59:59.999,665452212.1685,684788,3098042.67,334279630.3997,0,2024-02-12,0.038898194677089215,0.038160723367446074,65.23867809057525
2024-02-13,111.65,115.15,108.25,112.48,5622825.56,2024-02-13 23:59:59.999,631903077.7933,674183,2771345.37,311405826.2577,0,2024-02-13,0.007524184879971418,0.0074960193942334346,66.66666666666663
2024-02-14,112.49,118.69,110.61,116.97,4884824.42,2024-02-14 23:59:59.999,563977441.6739,593380,2535103.8,292809396.4494,0,2024-02-14,0.03991820768136556,0.03914206360026086,80.05407029137876
2024-02-15,116.97,118.39,111.51,113.5,4927735.5,2024-02-15 23:59:59.999,567749563.9749,658457,2277417.52,262353178.7495,0,2024-02-15,-0.02966572625459518,-0.03011465474115827,71.84628237259815
2024-02-16,113.5,114.25,107.94,110.33,3947132.77,2024-02-16 23:59:59.999,438070793.2023,521407,1907792.46,211814412.4089,0,2024-02-16,-0.027929515418502193,-0.02832696214924265,63.42605342880748
2024-02-17,110.32,111.08,105.0,108.92,2897705.67,2024-02-17 23:59:59.999,314210779.8993,388340,1328720.54,144136048.8546,0,2024-02-17,-0.012779842291307908,-0.012862206966655871,65.61253561253562
2024-02-18,108.92,114.04,107.51,112.24,3083833.73,2024-02-18 23:59:59.999,343205223.4657,414145,1589233.83,176806018.0816,0,2024-02-18,0.03048108703635699,0.03002576798864668,73.2962447844228
2024-02-19,112.25,114.87,110.75,111.53,3746704.95,2024-02-19 23:59:59.999,422129836.0457,514577,1822769.11,205431020.3446,0,2024-02-19,-0.00632573057733421,-0.006345822787759885,71.74568374897233
2024-02-20,111.53,112.11,103.0,108.31,5676734.13,2024-02-20 23:59:59.999,614703000.8099,732595,2793426.7,302432954.1955,0,2024-02-20,-0.028871155742849486,-0.029296127158799805,64.84801247077164
2024-02-21,108.32,108.4,100.23,105.03,4752688.01,2024-02-21 23:59:59.999,493622986.4706,638631,2247491.44,233441642.5679,0,2024-02-21,-0.030283445665220232,-0.030751462212961798,55.185283924286864
2024-02-22,105.04,107.1,101.53,101.76,3905642.33,2024-02-22 23:59:59.999,408028903.1197,532651,2017092.37,210745180.8383,0,2024-02-22,-0.031133961725221315,-0.03162892404287193,48.72318692543412
2024-02-23,101.75,103.1,98.64,99.9,3546853.99,2024-02-23 23:59:59.999,359325149.9384,441289,1746511.02,176969708.6294,0,2024-02-23,-0.01827830188679247,-0.018447413937304195,40.44516829533117
2024-02-24,99.91,104.85,98.48,104.01,2334116.02,2024-02-24 23:59:59.999,237972991.0225,300412,1238506.3,126296954.4945,0,2024-02-24,0.04114114114114109,0.04031736271053387,43.56995884773662
2024-02-25,104.02,104.43,102.0,103.47,1967184.81,2024-02-25 23:59:59.999,202983222.2078,285185,933488.17,96331564.6463,0,2024-02-25,-0.00519180847995393,-0.005205332748182605,44.73197781885398
2024-02-26,103.47,110.89,100.29,109.9,5392138.71,2024-02-26 23:59:59.999,570413289.4648,723403,2824015.44,298794797.9401,0,2024-02-26,0.06214361650720024,0.06028914579271653,47.831505483549364
2024-02-27,109.9,112.3,105.29,108.36,6198163.52,2024-02-27 23:59:59.999,679932921.2006,910828,3061442.24,335848421.7037,0,2024-02-27,-0.014012738853503293,-0.014111844192681426,44.95345418912297
2024-02-28,108.35,119.06,106.85,119.03,11832282.01,2024-02-28 23:59:59.999,1332835060.4958,1812047,6046391.03,681766965.7258,0,2024-02-28,0.098468069398302,0.09391654496289407,52.191489361702125
2024-02-29,119.03,134.65,117.15,125.68,13847087.32,2024-02-29 23:59:59.999,1758043857.4217,2407149,7077792.29,898386234.6854,0,2024-02-29,0.055868268503738605,0.05436343176757736,62.136309286568356
2024-03-01,125.68,137.8,125.61,129.43,8376631.09,2024-03-01 23:59:59.999,1112504025.3327,1579108,4210208.46,559323763.5717,0,2024-03-01,0.029837683004455773,0.029401200506981078,68.81402679275021
2024-03-02,129.43,131.69,127.2,130.02,4693251.94,2024-03-02 23:59:59.999,605833422.1776,935924,2356730.62,304358057.6053,0,2024-03-02,0.004558448582245189,0.00454809032197586,71.12535042050462
2024-03-03,130.03,132.11,124.17,130.16,5228370.86,2024-03-03 23:59:59.999,674383368.58,957739,2544717.28,328461274.0988,0,2024-03-03,0.0010767574219350262,0.0010761781344596146,69.16167664670658
2024-03-04,130.16,134.95,127.35,133.27,8053684.79,2024-03-04 23:59:59.999,1054037091.2205,1354011,3948899.12,517039170.4908,0,2024-03-04,0.023893669330055323,0.02361268268085325,72.11147274206672
2024-03-05,133.26,142.72,105.0,125.31,17035242.52,2024-03-05 23:59:59.999,2212988765.0951,2728801,8429665.84,1097205367.635,0,2024-03-05,-0.05972837097621375,-0.061586478414442,65.7699443413729
2024-03-06,125.31,134.95,120.0,130.79,9581617.48,2024-03-06 23:59:59.999,1233993440.9801,1528038,4775652.18,614998226.9146,0,2024-03-06,0.04373154576649907,0.042802316323867336,72.95900178253117
2024-03-07,130.8,149.3,130.52,143.82,10952975.3,2024-03-07 23:59:59.999,1553231320.4747,1976430,5566167.33,789450717.1603,0,2024-03-07,0.09962535362030733,0.09496953417328696,81.93136957181899
2024-03-08,143.82,152.64,142.0,144.79,8096745.65,2024-03-08 23:59:59.999,1186459433.4229,1440300,4090161.97,599571234.5992,0,2024-03-08,0.006744541788346492,0.00672189911898227,84.54671386793902
2024-03-09,144.79,149.15,143.54,144.29,3686876.81,2024-03-09 23:59:59.999,539026432.734,669430,1716521.03,250936918.2152,0,2024-03-09,-0.003453277160024859,-0.003459253484165936,82.82268578878745
2024-03-10,144.3,148.5,140.43,144.39,4489519.25,2024-03-10 23:59:59.999,651013489.9828,754488,2233245.72,323813363.0712,0,2024-03-10,0.0006930487213250291,0.000692808673963239,83.5850295469468
2024-03-11,144.39,150.2,136.49,148.83,7743384.35,2024-03-11 23:59:59.999,1126194337.6658,1296958,3991337.9,580052514.5587,0,2024-03-11,0.030750051942655565,0.030286742997939774,83.03071440692345
2024-03-12,148.83,155.0,141.5,151.05,8930538.0,2024-03-12 23:59:59.999,1337735992.299,1590998,4504142.03,675063357.222,0,2024-03-12,0.014916347510582462,0.014806192851613695,85.80775037745344
2024-03-13,151.06,166.73,148.71,163.9,7627285.95,2024-03-13 23:59:59.999,1188025236.9035,1411841,3999753.37,623238834.9529,0,2024-03-13,0.08507116848725582,0.08164557791710296,86.30846415277551
2024-03-14,163.9,178.5,159.2,176.65,10423585.86,2024-03-14 23:59:59.999,1755161226.801,2198598,5336105.12,899064359.0012,0,2024-03-14,0.07779133618059797,0.07491388805537026,87.53866548828987
2024-03-15,176.65,188.98,164.5,183.95,17484961.6,2024-03-15 23:59:59.999,3111253071.4139,3444279,8939610.38,1592456881.1184,0,2024-03-15,0.041324653269176226,0.04049360774562904,88.1578947368421
2024-03-16,183.95,197.95,176.78,182.05,13017058.01,2024-03-16 23:59:59.999,2445058679.4621,2909824,6537189.17,1228557596.0552,0,2024-03-16,-0.01032889372111978,-0.010382606929340826,85.75945017182131
2024-03-17,182.05,205.2,178.55,201.86,10524537.06,2024-03-17 23:59:59.999,2004364577.5184,2323291,5418701.75,1032568529.4045,0,2024-03-17,0.1088162592694315,0.10329301318927102,88.79030512876002
2024-03-18,201.85,210.18,193.8,195.92,11583736.08,2024-03-18 23:59:59.999,2344955653.1751,2540129,5989733.78,1213321252.4685,0,2024-03-18,-0.0294263350837215,-0.02986797516680125,82.88713910761155
2024-03-19,195.92,198.68,166.0,169.82,16935298.87,2024-03-19 23:59:59.999,3057454424.4943,3396222,8742850.22,1578045170.7016,0,2024-03-19,-0.13321763985300117,-0.14296736007269487,69.62695123026722
2024-03-20,169.82,193.19,162.45,191.77,12365784.68,2024-03-20 23:59:59.999,2168361320.8378,2660068,6335224.11,1112457581.7337,0,2024-03-20,0.12925450476975642,0.12155768471420704,73.47913137224704
2024-03-21,191.76,195.68,175.84,179.46,8064316.56,2024-03-21 23:59:59.999,1503728905.9272,1955883,4312582.73,804179185.2011,0,2024-03-21,-0.06419147937633629,-0.06634439541551264,63.79897785349234
