timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,date,rsi,rolling_mean,rolling_std,zscore,return,log_return
2020-09-25,3.1314,3.2698,2.898,3.1821,5925744.0,2020-09-25 23:59:59.999,18205988.1209,69403,3036250.0,9337861.3781,0,2020-09-25,,,,,0.01366590214067287,0.013573365808490372
2020-09-26,3.1871,3.249,3.017,3.1262,5033808.0,2020-09-26 23:59:59.999,15670182.4313,54253,2536181.0,7894005.5623,0,2020-09-26,,,,,-0.017567015492913618,-0.017723146718163562
2020-09-27,3.1275,3.1883,2.977,3.1617,4684139.0,2020-09-27 23:59:59.999,14540686.656,49903,2219816.0,6889270.2684,0,2020-09-27,47.77189687553356,,,,0.011355639434457165,0.011291648146629921
2020-09-28,3.1596,3.2116,2.8909,2.9564,4954686.0,2020-09-28 23:59:59.999,15163873.4275,53898,2341472.0,7170773.7711,0,2020-09-28,43.922922962207146,,,,-0.06493342189328533,-0.06713754569726911
2020-09-29,2.956,3.0207,2.874,2.9517,4430934.0,2020-09-29 23:59:59.999,13108477.3965,46357,2069527.0,6127356.2742,0,2020-09-29,50.41668543628092,,,,-0.001589771343525781,-0.0015910363709020828
2020-09-30,2.95,2.989,2.8285,2.9004,3951833.0,2020-09-30 23:59:59.999,11467953.0826,42623,1926223.0,5583724.6859,0,2020-09-30,59.61118508655126,,,,-0.01737981502185193,-0.017532617042391955
2020-10-01,2.9008,2.9968,2.6546,2.8701,4852685.0,2020-10-01 23:59:59.999,13926229.8674,51246,2234168.0,6424768.6778,0,2020-10-01,49.506979126648744,,,,-0.010446834919321524,-0.01050178614520637
2020-10-02,2.8694,2.8851,2.4224,2.6236,5582857.0,2020-10-02 23:59:59.999,14729447.9806,60303,2482608.0,6542446.8777,0,2020-10-02,34.72695169630471,,,,-0.0858855092157067,-0.08979945193265082
2020-10-03,2.6271,2.6689,2.5326,2.5454,4150340.0,2020-10-03 23:59:59.999,10903898.1881,42300,2165016.0,5689901.0952,0,2020-10-03,34.95842061829494,2.92877,0.2051075125006652,-1.8691173001220853,-0.029806372922701718,-0.030259611861633774
2020-10-04,2.5447,2.5909,2.4266,2.5236,4641666.0,2020-10-04 23:59:59.999,11645814.1127,47810,2147173.0,5390102.904,0,2020-10-04,38.2085617151183,2.8916449999999996,0.20801298409626162,-1.7693366671268957,-0.008564469238626526,-0.00860135506129232
2020-10-05,2.5244,2.677,2.4561,2.6495,4421463.0,2020-10-05 23:59:59.999,11373887.1838,47182,2310363.0,5937741.8933,0,2020-10-05,46.41877058177828,2.87746,0.21459898072058914,-1.0622604041945896,0.049889047392613683,0.048684489436162326
2020-10-06,2.6517,2.661,2.1346,2.1732,5435007.0,2020-10-06 23:59:59.999,13126402.5772,53388,2512250.0,6081348.1308,0,2020-10-06,28.94602995196385,2.8591450000000003,0.25650055191281546,-2.6742437584818646,-0.1797697678807323,-0.19817020725544884
2020-10-07,2.1725,2.4,2.0854,2.3027,6627417.0,2020-10-07 23:59:59.999,14907458.0004,62438,2983503.0,6723166.2476,0,2020-10-07,35.413907284768214,2.8300050000000003,0.28488333618666095,-1.8509506630268466,0.05958954537088168,0.05788161178620569
