timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,date,rsi,rolling_mean,rolling_std,zscore,return,log_return
2020-10-22,0.01602,0.018,0.01602,0.01734,189504478,2020-10-22 23:59:59.999,3303545.52303,23782,89524086,1562982.93974,0,2020-10-22,,,,,,
2020-10-23,0.01738,0.01771,0.01624,0.01709,90595985,2020-10-23 23:59:59.999,1546148.84165,9929,37243801,637600.98006,0,2020-10-23,,,,,-0.014417531718569743,-0.014522474224896232
2020-10-24,0.01709,0.01779,0.01681,0.01773,69758818,2020-10-24 23:59:59.999,1210673.97825,8139,35625378,619108.70684,0,2020-10-24,,,,,0.037448800468109944,0.03676462295861694
2020-10-25,0.01773,0.01803,0.01713,0.01734,83915553,2020-10-25 23:59:59.999,1471592.09233,7934,37276489,655681.18291,0,2020-10-25,,,,,-0.021996615905245265,-0.022242148733720643
2020-10-26,0.01734,0.01779,0.01604,0.01652,109523054,2020-10-26 23:59:59.999,1854147.87629,9821,40630114,691543.00557,0,2020-10-26,,,,,-0.0472895040369089,-0.048444203259563806
2020-10-27,0.01651,0.01674,0.01557,0.01587,102221784,2020-10-27 23:59:59.999,1643235.65905,9837,43014189,693663.22871,0,2020-10-27,,,,,-0.03934624697336564,-0.04014123355451432
2020-10-28,0.01587,0.01618,0.01483,0.0151,82008837,2020-10-28 23:59:59.999,1276886.98937,9196,28061277,437416.83488,0,2020-10-28,,,,,-0.04851921865154363,-0.04973579071743889
2020-10-29,0.0151,0.01542,0.01364,0.01382,83596207,2020-10-29 23:59:59.999,1221824.71766,11107,38323254,561858.66635,0,2020-10-29,,,,,-0.08476821192052975,-0.08857792548135475
2020-10-30,0.01383,0.01408,0.01295,0.01381,154258745,2020-10-30 23:59:59.999,2087353.21833,12131,68998386,935125.73179,0,2020-10-30,,,,,-0.0007235890014473112,-0.0007238509183232209
2020-10-31,0.01381,0.01421,0.01355,0.01375,47332407,2020-10-31 23:59:59.999,658084.71909,6240,21299272,296571.76175,0,2020-10-31,,,,,-0.004344677769732019,-0.004354143308620392
2020-11-01,0.01374,0.01435,0.01356,0.01414,56832947,2020-11-01 23:59:59.999,797010.86331,6540,28082294,394118.68295,0,2020-11-01,,,,,0.02836363636363637,0.0279688363558464
2020-11-02,0.01416,0.01448,0.01333,0.01368,51849507,2020-11-02 23:59:59.999,719483.24678,8894,24044540,333326.06046,0,2020-11-02,,,,,-0.032531824611032545,-0.03307274827402231
2020-11-03,0.01369,0.01377,0.01251,0.01274,114369718,2020-11-03 23:59:59.999,1482478.90993,12034,46157744,599183.06509,0,2020-11-03,,,,,-0.06871345029239762,-0.07118826205038707
2020-11-04,0.0127,0.01277,0.01167,0.01224,103533123,2020-11-04 23:59:59.999,1262168.55224,12986,49784998,607835.34461,0,2020-11-04,14.385474860335165,,,,-0.039246467817896424,-0.0400373730598373
2020-11-05,0.01224,0.01362,0.01212,0.0134,159141555,2020-11-05 23:59:59.999,2046728.22189,17157,80653628,1039340.37238,0,2020-11-05,26.322115384615373,,,,0.09477124183006547,0.09054542987268575
2020-11-06,0.0134,0.01585,0.01332,0.01547,261581135,2020-11-06 23:59:59.999,3906735.15381,26454,132422564,1977964.32118,0,2020-11-06,42.01183431952661,,,,0.1544776119402984,0.14364795762810897
2020-11-07,0.01545,0.01725,0.01381,0.01436,448926392,2020-11-07 23:59:59.999,7025042.66884,34931,216129725,3392491.3513,0,2020-11-07,34.11875589066918,,,,-0.07175177763413054,-0.07445610096489659
2020-11-08,0.0144,0.01629,0.01412,0.01578,170739437,2020-11-08 23:59:59.999,2623058.56854,14948,85103645,1308107.82336,0,2020-11-08,43.298969072164944,,,,0.09888579387186636,0.09429675179765011
2020-11-09,0.01578,0.01676,0.01532,0.01565,187083315,2020-11-09 23:59:59.999,2993740.79071,20274,88637902,1420746.40981,0,2020-11-09,46.02739726027398,,,,-0.008238276299112668,-0.008272398431565827
2020-11-10,0.01563,0.0176,0.0154,0.01729,257758656,2020-11-10 23:59:59.999,4334154.60289,22801,120589452,2031458.73463,0,2020-11-10,55.9463986599665,0.015156,0.0016921876217986043,1.2610894752508588,0.10479233226837059,0.0996573827090369
2020-11-11,0.01729,0.01788,0.01651,0.01657,142664866,2020-11-11 23:59:59.999,2450315.19188,13138,61648210,1060952.34829,0,2020-11-11,56.18166526492851,0.015117499999999997,0.0016480670496069009,0.8813355016996768,-0.0416425679583573,-0.04253446825672745
2020-11-12,0.01655,0.01736,0.01566,0.0159,123839577,2020-11-12 23:59:59.999,2039047.67526,11911,54937943,907577.61332,0,2020-11-12,59.21985815602837,0.015057999999999998,0.0015936901897961931,0.528333552776453,-0.04043452021726013,-0.041274722212285724
2020-11-13,0.01587,0.01718,0.0158,0.01691,85624661,2020-11-13 23:59:59.999,1423094.2937,11122,42222766,701267.17903,0,2020-11-13,62.62214983713356,0.015016999999999999,0.0015306314486442977,1.2367444832501382,0.06352201257861645,0.06158605368430318
2020-11-14,0.01693,0.01695,0.01593,0.01673,96589475,2020-11-14 23:59:59.999,1589816.30865,12586,45934739,756387.09907,0,2020-11-14,62.01612903225806,0.0149865,0.001487372374003014,1.1722014140330306,-0.010644589000591509,-0.01070164791175647
2020-11-15,0.01674,0.01716,0.01581,0.01646,155235480,2020-11-15 23:59:59.999,2586749.13353,16464,73387021,1223184.29628,0,2020-11-15,59.44625407166123,0.0149835,0.0014841736137627115,0.9948297061128458,-0.016138673042438656,-0.016270319749808772
2020-11-16,0.01644,0.01694,0.01623,0.01667,109952951,2020-11-16 23:59:59.999,1827449.90283,12230,50489540,839812.53883,0,2020-11-16,62.42726517040732,0.0150235,0.0015196788961383961,1.0834525663177037,0.012758201701093652,0.012677501513778971
2020-11-17,0.01665,0.0183,0.0166,0.01775,397325615,2020-11-17 23:59:59.999,7077481.15072,35610,178623221,3181583.75929,0,2020-11-17,70.5834018077239,0.015156,0.0016376472211842895,1.583979728017435,0.0647870425914816,0.06277481915872207
