timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,date,rsi,rolling_mean,rolling_std,zscore,return,log_return
2020-07-10,0.003989,0.003989,0.00334,0.003535,7578204800,2020-07-10 23:59:59.999,27852027.907311,168920,3846820083,14160877.361201,0,2020-07-10,,,,,,
2020-07-11,0.003535,0.00396,0.003411,0.003812,6154154959,2020-07-11 23:59:59.999,22740437.240251,109150,2937547947,10869796.662117,0,2020-07-11,,,,,0.07835926449787833,0.07544068644341957
2020-07-12,0.00381,0.003861,0.003573,0.003648,2832682740,2020-07-12 23:59:59.999,10502299.177602,60981,1313945531,4877210.760269,0,2020-07-12,,,,,-0.043022035676809955,-0.0439749135798706
2020-07-13,0.003647,0.00366,0.002942,0.003159,7754495522,2020-07-13 23:59:59.999,25473364.711217,141223,3391720999,11136952.56163,0,2020-07-13,,,,,-0.13404605263157898,-0.14392355039213686
2020-07-14,0.003159,0.003401,0.003014,0.003293,4978543051,2020-07-14 23:59:59.999,15959890.23422,110355,2390883910,7678383.084815,0,2020-07-14,,,,,0.04241848686293137,0.04154348157427915
2020-07-15,0.003293,0.003293,0.003046,0.003088,3104188124,2020-07-15 23:59:59.999,9759906.154239,65899,1296429219,4079258.517466,0,2020-07-15,,,,,-0.06225326450045543,-0.06427537123169741
2020-07-16,0.003089,0.003093,0.00287,0.002985,3211986224,2020-07-16 23:59:59.999,9535187.348905,60053,1444663955,4290620.01355,0,2020-07-16,,,,,-0.033354922279792865,-0.03392388531796445
2020-07-17,0.002985,0.003095,0.002912,0.003057,3227239839,2020-07-17 23:59:59.999,9744076.336817,55995,1454882273,4397707.969376,0,2020-07-17,,,,,0.024120603015075348,0.023834296064132017
2020-07-18,0.003058,0.003678,0.003013,0.003436,13483791081,2020-07-18 23:59:59.999,46528269.762695,222084,6522012820,22513367.209479,0,2020-07-18,,,,,0.12397775596990512,0.11687396121331148
2020-07-19,0.003437,0.003779,0.003301,0.003385,7212773014,2020-07-19 23:59:59.999,25311733.439749,133049,3378272248,11870305.006293,0,2020-07-19,,,,,-0.01484284051222351,-0.014954097757770617
2020-07-20,0.003386,0.003432,0.003125,0.003216,3363031243,2020-07-20 23:59:59.999,10948310.95846,61976,1464111981,4766071.446569,0,2020-07-20,,,,,-0.04992614475627766,-0.05121555504751834
2020-07-21,0.003215,0.003321,0.00318,0.003302,2619443411,2020-07-21 23:59:59.999,8529437.698051,51739,1226458207,3996572.213278,0,2020-07-21,,,,,0.026741293532338117,0.026389994181216143
2020-07-22,0.003303,0.003314,0.003203,0.003292,1421543633,2020-07-22 23:59:59.999,4615803.028801,29654,642293564,2087733.783181,0,2020-07-22,,,,,-0.0030284675953967666,-0.003033062683112925
2020-07-23,0.003294,0.003349,0.003265,0.003307,1674318643,2020-07-23 23:59:59.999,5526691.788143,30871,784130412,2591062.894782,0,2020-07-23,44.7075208913649,,,,0.004556500607533431,0.004546151184832369
2020-07-24,0.003307,0.003314,0.003131,0.003213,1958265733,2020-07-24 23:59:59.999,6290572.085254,38850,871322903,2800125.219755,0,2020-07-24,42.838078291814945,,,,-0.028424553976413636,-0.02883635386593429
2020-07-25,0.003213,0.00333,0.00318,0.003261,1830671869,2020-07-25 23:59:59.999,5930589.909477,42960,869671137,2820332.131854,0,2020-07-25,36.35463100544825,,,,0.014939309056956063,0.014828816673460622
2020-07-26,0.00326,0.003297,0.003186,0.003239,1706816092,2020-07-26 23:59:59.999,5516807.064219,32367,755404998,2444290.188322,0,2020-07-26,39.104954714970695,,,,-0.006746396810794253,-0.006769256617989855
2020-07-27,0.00324,0.003253,0.002999,0.003162,2747068881,2020-07-27 23:59:59.999,8648116.894403,53742,1230423828,3877972.071678,0,2020-07-27,50.10238907849829,,,,-0.023772769373263447,-0.024059901401912068
2020-07-28,0.003163,0.003233,0.003125,0.003189,1303272965,2020-07-28 23:59:59.999,4132661.652034,25591,642081719,2036837.093786,0,2020-07-28,46.17083946980855,,,,0.008538899430740043,0.008502649240640299
