timestamp,open,high,low,close,volume,quote_volume,trades
2026-07-05 09:25:00,62749.14,62760.0,62733.96,62735.01,17.27521,1083916.5812993,3860
2026-07-05 09:30:00,62735.01,62780.61,62727.11,62727.12,20.0632,1258924.468518,5271
2026-07-05 09:35:00,62727.11,62740.0,62530.01,62568.0,51.16065,3204329.009596,12864
2026-07-05 09:40:00,62566.96,62629.99,62436.59,62528.0,112.90394,7059840.1563453,29919
2026-07-05 09:45:00,62528.0,62605.46,62510.11,62586.01,30.18806,1888965.4513432,12228
2026-07-05 09:50:00,62586.01,62628.8,62566.4,62580.01,47.30265,2960272.2069225,6901
2026-07-05 09:55:00,62580.02,62636.64,62580.02,62622.18,41.21057,2580425.7722948,7015
2026-07-05 10:00:00,62622.18,62653.49,62536.57,62653.48,24.33239,1523129.4296281,9728
2026-07-05 10:05:00,62653.49,62681.99,62632.0,62668.01,15.13673,948493.5360325,5734
2026-07-05 10:10:00,62668.01,62731.66,62668.0,62688.51,14.20543,890680.8158123,5714
2026-07-05 10:15:00,62688.51,62690.0,62631.22,62690.0,11.92138,746975.492268,5652
2026-07-05 10:20:00,62689.99,62747.98,62689.99,62720.03,36.48635,2288810.1493175,4002
2026-07-05 10:25:00,62720.02,62720.03,62689.38,62694.02,17.00079,1065953.9516739,3144
2026-07-05 10:30:00,62694.02,62735.66,62670.02,62675.82,19.32044,1211225.0036603,4275
2026-07-05 10:35:00,62675.82,62700.0,62675.82,62682.03,12.12222,759831.1339099,2643
2026-07-05 10:40:00,62682.02,62701.16,62682.02,62692.25,10.78009,675809.5106767,2865
2026-07-05 10:45:00,62692.26,62746.44,62684.11,62746.44,8.97102,562593.9960434,5576
2026-07-05 10:50:00,62746.43,62756.25,62730.0,62756.25,8.15748,511844.934922,3024
2026-07-05 10:55:00,62756.25,62756.25,62750.0,62756.12,4.89186,306981.1034516,1717
2026-07-05 11:00:00,62756.12,62812.0,62693.72,62693.73,24.08328,1511348.627573,9408
2026-07-05 11:05:00,62693.73,62716.0,62693.73,62712.01,5.2995,332320.2803881,2034
2026-07-05 11:10:00,62712.01,62714.0,62680.99,62706.0,14.9734,938835.5589506,4502
2026-07-05 11:15:00,62706.0,62706.0,62654.0,62666.01,7.76809,486829.323357,3078
2026-07-05 11:20:00,62666.0,62672.0,62631.55,62631.55,7.69958,482418.6168538,2378
2026-07-05 11:25:00,62631.55,62646.83,62600.03,62624.99,57.91715,3626852.6943347,3370
2026-07-05 11:30:00,62624.99,62719.99,62616.0,62710.01,14.69876,921318.2116433,5733
2026-07-05 11:35:00,62710.0,62718.62,62703.13,62703.13,11.88077,745078.438634,1732
2026-07-05 11:40:00,62703.14,62710.01,62692.96,62710.0,53.53491,3356936.9210208,2331
2026-07-05 11:45:00,62710.0,62726.0,62690.01,62690.02,19.76431,1239334.7706836,3375
2026-07-05 11:50:00,62690.02,62690.02,62656.0,62665.99,12.89518,808301.115778,2718
2026-07-05 11:55:00,62666.0,62672.58,62638.24,62658.92,37.68891,2361596.8267768,3028
2026-07-05 12:00:00,62658.92,62658.92,62569.37,62592.0,21.5449,1348751.198522,5379
2026-07-05 12:05:00,62592.0,62621.6,62586.96,62587.99,53.01166,3318621.3111562,4741
2026-07-05 12:10:00,62588.0,62621.59,62578.06,62620.0,42.54114,2663404.238504,3303
2026-07-05 12:15:00,62620.0,62680.0,62620.0,62649.16,23.54381,1475150.2883532,6697
2026-07-05 12:20:00,62649.17,62740.0,62646.0,62740.0,26.31049,1649191.2558748,5722
2026-07-05 12:25:00,62740.0,62750.0,62726.0,62750.0,13.74035,862029.1661252,5672
2026-07-05 12:30:00,62750.0,62772.0,62645.13,62665.74,63.10834,3957582.1549345,9266
2026-07-05 12:35:00,62665.75,62758.0,62665.74,62734.0,15.24962,956337.2001649,6496
2026-07-05 12:40:00,62734.01,62734.01,62710.07,62710.1,9.55878,599531.7951014,2426
2026-07-05 12:45:00,62710.1,62732.0,62710.09,62731.99,4.06152,254753.282027,1863
2026-07-05 12:50:00,62732.0,62740.01,62710.0,62740.0,9.81916,615979.5405596,2186
2026-07-05 12:55:00,62740.0,62745.01,62726.0,62745.01,12.05879,756533.4413718,1678
2026-07-05 13:00:00,62745.0,62745.01,62700.0,62711.99,18.0519,1132180.7607481,4492
2026-07-05 13:05:00,62712.0,62818.0,62711.99,62775.94,27.13426,1703417.8202852,7022
2026-07-05 13:10:00,62775.93,62775.94,62738.0,62738.0,17.36282,1089692.7700288,2449
2026-07-05 13:15:00,62738.0,62745.05,62705.53,62745.05,31.64856,1985277.7321305,2746
2026-07-05 13:20:00,62745.04,62767.18,62721.41,62731.0,64.96998,4076049.6915699,3256
2026-07-05 13:25:00,62731.0,62750.0,62644.12,62695.68,103.44311,6484779.4154416,7519
2026-07-05 13:30:00,62695.69,62725.84,62674.63,62696.0,13.02675,816729.874794,4327
2026-07-05 13:35:00,62695.99,62717.4,62688.0,62717.4,4.2613,267181.4635952,2228
2026-07-05 13:40:00,62717.4,62760.65,62717.39,62753.55,10.59512,664756.5729501,3108
2026-07-05 13:45:00,62753.55,62819.66,62753.55,62809.99,24.54556,1541530.2282709,8744
2026-07-05 13:50:00,62809.98,62809.99,62756.0,62794.88,15.32767,962330.1928875,5691
2026-07-05 13:55:00,62794.88,62798.97,62786.89,62792.0,7.07628,444328.1153839,1830
2026-07-05 14:00:00,62791.99,62818.37,62705.17,62712.98,43.50309,2729253.5755927,8459
2026-07-05 14:05:00,62712.98,62746.45,62712.97,62746.45,12.25423,768742.7702686,3411
2026-07-05 14:10:00,62746.44,62752.0,62714.2,62750.0,22.85487,1434016.7227361,4262
2026-07-05 14:15:00,62750.0,62750.01,62696.0,62696.01,13.76394,863250.5301352,4022
2026-07-05 14:20:00,62696.01,62715.23,62672.04,62688.0,34.62264,2170676.3096665,4421
2026-07-05 14:25:00,62688.0,62722.0,62687.99,62712.0,9.82136,615820.3708823,1949
2026-07-05 14:30:00,62712.01,62734.18,62663.78,62663.85,23.9986,1504387.4608602,5176
2026-07-05 14:35:00,62663.85,62762.0,62656.02,62762.0,13.06984,819596.0925725,5675
2026-07-05 14:40:00,62762.0,62784.0,62732.73,62742.24,12.65023,793747.7945815,4751
2026-07-05 14:45:00,62742.24,62747.45,62714.01,62728.01,5.93894,372560.0215372,3233
2026-07-05 14:50:00,62728.01,62734.0,62715.99,62726.74,13.42417,842010.3629613,2101
2026-07-05 14:55:00,62726.73,62812.25,62726.73,62812.25,13.45701,844606.8570534,4406
2026-07-05 15:00:00,62812.25,62940.0,62793.72,62914.08,43.97714,2764638.8137431,12844
2026-07-05 15:05:00,62914.08,62943.59,62874.14,62878.7,31.29486,1968426.8259929,10708
2026-07-05 15:10:00,62878.7,62878.7,62807.7,62807.88,24.30339,1527420.4562272,5753
2026-07-05 15:15:00,62807.87,62822.3,62752.21,62788.01,17.91964,1125216.9761922,6629
2026-07-05 15:20:00,62788.0,62805.99,62736.83,62754.0,14.01045,879436.156789,7098
2026-07-05 15:25:00,62753.99,62788.57,62753.99,62770.0,7.10684,446176.9047075,3454
2026-07-05 15:30:00,62770.0,62824.02,62769.37,62815.99,12.27102,770734.665548,4622
2026-07-05 15:35:00,62815.99,62908.0,62804.0,62810.0,21.66116,1361657.648614,7970
2026-07-05 15:40:00,62809.99,62815.8,62690.81,62704.01,37.86066,2375104.6117252,8786
2026-07-05 15:45:00,62704.0,62740.0,62679.76,62727.1,10.99481,689412.4309461,4562
2026-07-05 15:50:00,62727.1,62755.13,62727.09,62745.81,14.14316,887374.7990381,3444
2026-07-05 15:55:00,62745.82,62760.0,62740.0,62740.01,8.28046,519589.0996942,3168
2026-07-05 16:00:00,62740.01,62766.0,62720.85,62720.85,30.99214,1944794.934512,5091
2026-07-05 16:05:00,62720.82,62772.86,62700.0,62700.01,27.91956,1751461.049738,7023
2026-07-05 16:10:00,62700.01,62728.29,62700.0,62707.7,35.40601,2220608.2591038,4306
2026-07-05 16:15:00,62707.7,62725.27,62694.0,62721.67,25.74887,1614772.5292808,4230
2026-07-05 16:20:00,62721.66,62721.66,62662.0,62720.0,31.39155,1968249.4283185,5886
2026-07-05 16:25:00,62719.99,62720.0,62603.74,62617.99,16.97897,1063788.5958418,5226
2026-07-05 16:30:00,62618.0,62669.69,62618.0,62654.01,46.64112,2921558.7104346,4872
2026-07-05 16:35:00,62654.0,62662.73,62624.0,62625.38,12.64704,792239.3241893,4198
2026-07-05 16:40:00,62625.38,62640.0,62619.17,62631.28,24.71646,1547937.7619266,2774
2026-07-05 16:45:00,62631.28,62645.96,62623.06,62623.06,35.68824,2235397.7047154,4032
2026-07-05 16:50:00,62623.07,62631.34,62590.02,62629.99,17.16074,1074345.5013538,3096
2026-07-05 16:55:00,62629.99,62656.0,62629.99,62637.48,39.26668,2459886.3447674,5699
2026-07-05 17:00:00,62637.48,62721.88,62637.48,62721.88,10.28966,644910.4608045,5046
2026-07-05 17:05:00,62721.88,62738.0,62700.0,62722.26,27.08838,1698838.2350864,4862
2026-07-05 17:10:00,62722.26,62724.69,62695.38,62722.74,47.82443,2999428.0467832,4407
2026-07-05 17:15:00,62722.74,62727.19,62702.0,62702.01,8.09579,507753.9593029,4151
2026-07-05 17:20:00,62702.01,62820.0,62692.39,62789.47,52.75581,3311748.3700732,10990
2026-07-05 17:25:00,62789.46,62789.46,62686.0,62686.01,9.72737,610156.4225476,5927
2026-07-05 17:30:00,62686.01,62710.0,62652.0,62690.95,23.5157,1474012.3533195,7712
2026-07-05 17:35:00,62690.94,62705.0,62679.35,62680.06,18.89112,1184322.7476348,3977
2026-07-05 17:40:00,62680.05,62688.0,62606.0,62606.01,30.87001,1934526.1190736,4761
2026-07-05 17:45:00,62606.01,62668.0,62605.47,62652.01,7.50396,470025.9547942,5277
2026-07-05 17:50:00,62652.0,62652.01,62596.69,62610.28,18.62163,1165937.2575281,3937
2026-07-05 17:55:00,62610.28,62630.91,62594.38,62624.93,19.9109,1246810.8729168,3762
2026-07-05 18:00:00,62624.93,62664.55,62616.0,62664.55,116.78133,7316216.6765414,6288
2026-07-05 18:05:00,62664.55,62688.0,62628.15,62666.16,91.78283,5751638.5824249,5809
2026-07-05 18:10:00,62666.16,62673.58,62654.0,62659.86,5.72069,358499.0211392,1713
2026-07-05 18:15:00,62659.86,62710.0,62659.85,62691.22,5.09227,319242.1831988,3031
2026-07-05 18:20:00,62691.22,62702.0,62684.0,62689.93,16.06833,1007369.6844508,2960
2026-07-05 18:25:00,62689.93,62722.94,62681.93,62681.94,12.57854,788664.3478517,3860
2026-07-05 18:30:00,62681.94,62718.83,62681.93,62718.83,15.22772,954795.2648981,3345
2026-07-05 18:35:00,62718.82,62760.0,62714.0,62760.0,22.74914,1426953.0768157,3778
2026-07-05 18:40:00,62760.0,62771.22,62753.98,62770.47,12.95472,813007.5582504,3469
2026-07-05 18:45:00,62770.48,62783.93,62738.0,62783.93,9.448,592919.500037,3890
2026-07-05 18:50:00,62783.92,62880.0,62770.0,62836.46,33.46306,2102305.2355773,11196
2026-07-05 18:55:00,62836.46,62836.47,62799.61,62820.33,30.27276,1901778.5405098,7754
2026-07-05 19:00:00,62820.33,62852.14,62780.78,62812.13,42.32588,2659233.7076406,7694
2026-07-05 19:05:00,62812.14,62829.99,62790.85,62821.79,22.24944,1397536.856269,4898
2026-07-05 19:10:00,62821.78,62870.0,62808.0,62840.81,51.05192,3208235.7771618,6625
2026-07-05 19:15:00,62840.81,62888.14,62840.79,62846.76,21.75874,1367780.5641973,6637
2026-07-05 19:20:00,62846.75,62846.75,62780.0,62780.0,14.92783,937702.8575469,6234
2026-07-05 19:25:00,62780.01,62791.71,62714.98,62791.7,62.8696,3945492.2796161,7673
2026-07-05 19:30:00,62791.7,62832.0,62770.0,62806.38,12.47469,783455.3023133,5821
2026-07-05 19:35:00,62806.38,62806.39,62791.98,62797.45,6.39653,401699.0960411,2372
2026-07-05 19:40:00,62797.45,62804.25,62776.37,62804.25,10.53065,661215.3695198,3859
2026-07-05 19:45:00,62804.25,62834.87,62784.0,62784.0,10.97472,689334.6049952,4421
2026-07-05 19:50:00,62784.0,62784.0,62762.46,62779.57,33.69623,2115298.149009,4292
2026-07-05 19:55:00,62779.57,62779.58,62768.87,62768.88,8.08418,507481.8014396,1376
2026-07-05 20:00:00,62768.87,62800.0,62766.36,62766.89,34.93568,2193047.7400217,4352
2026-07-05 20:05:00,62766.88,62836.0,62766.88,62820.0,7.68358,482518.9762586,3502
2026-07-05 20:10:00,62820.0,62836.01,62810.24,62816.64,12.29964,772750.1223127,2173
2026-07-05 20:15:00,62816.63,62817.82,62732.71,62735.4,9.74491,611728.7440033,3904
2026-07-05 20:20:00,62735.4,62766.0,62735.4,62762.0,7.29865,458003.2471716,3074
2026-07-05 20:25:00,62762.0,62762.0,62700.0,62720.0,7.29404,457534.5907162,3610
2026-07-05 20:30:00,62719.99,62737.32,62700.0,62737.32,24.78976,1554711.4548722,4206
2026-07-05 20:35:00,62737.31,62741.78,62722.0,62740.0,6.18009,387665.6318355,2572
2026-07-05 20:40:00,62740.0,62742.0,62739.99,62741.99,1.90851,119740.187186,453
2026-07-05 20:45:00,62742.0,62759.47,62736.31,62736.47,16.33386,1024895.5658763,2134
2026-07-05 20:50:00,62736.47,62759.21,62736.15,62736.16,18.35893,1152044.4392158,2487
2026-07-05 20:55:00,62736.16,62750.0,62730.6,62730.61,17.73615,1112812.8017783,2107
2026-07-05 21:00:00,62730.61,62730.61,62667.1,62670.0,19.98968,1253061.3152232,5242
2026-07-05 21:05:00,62670.01,62670.01,62609.47,62635.0,27.30465,1709931.3565388,6952
2026-07-05 21:10:00,62635.0,62771.72,62634.99,62738.29,25.69385,1611878.7152707,6378
2026-07-05 21:15:00,62738.28,62900.0,62720.0,62899.99,32.5368,2043390.6456924,9953
2026-07-05 21:20:00,62899.99,62936.72,62852.02,62882.01,31.78405,1998759.3005323,9781
2026-07-05 21:25:00,62882.0,62936.8,62868.0,62922.01,15.00685,943905.1596667,5508
2026-07-05 21:30:00,62922.0,63045.99,62912.18,62912.2,51.12975,3219347.0610845,11397
2026-07-05 21:35:00,62912.2,62970.0,62894.71,62929.6,30.89007,1944038.8817601,8899
2026-07-05 21:40:00,62929.59,63024.0,62919.86,63024.0,33.43732,2104822.22428,8165
2026-07-05 21:45:00,63023.99,63049.99,62962.78,62962.79,12.54524,790366.2359817,6058
2026-07-05 21:50:00,62962.78,63063.85,62948.0,63054.66,45.18149,2845771.8070969,5610
2026-07-05 21:55:00,63054.65,63220.0,63046.01,63092.01,103.01109,6507184.3546511,20504
2026-07-05 22:00:00,63092.0,63153.36,63005.04,63054.79,48.09232,3032908.4367,21075
2026-07-05 22:05:00,63054.79,63106.0,63014.59,63049.38,19.71949,1243500.7909085,10095
2026-07-05 22:10:00,63049.38,63220.0,63047.38,63220.0,28.2249,1782770.1886688,11691
2026-07-05 22:15:00,63219.99,63430.0,63190.0,63380.35,155.92863,9870759.3660999,26806
2026-07-05 22:20:00,63380.34,63650.0,63369.43,63554.81,362.68431,23045281.2484363,37682
2026-07-05 22:25:00,63554.81,63742.83,63496.97,63717.99,143.65689,9141383.3661392,26683
2026-07-05 22:30:00,63718.0,63964.48,63624.0,63639.99,399.11413,25467643.3265055,50716
2026-07-05 22:35:00,63639.99,63701.99,63558.0,63646.01,121.59358,7736548.4248551,21771
2026-07-05 22:40:00,63646.0,63652.02,63542.19,63559.19,56.81476,3612321.2667205,14159
2026-07-05 22:45:00,63559.2,63700.0,63559.19,63570.45,62.33397,3966228.8583572,18356
2026-07-05 22:50:00,63570.45,63642.0,63564.62,63636.71,53.42371,3398340.7296918,11305
2026-07-05 22:55:00,63636.72,63744.0,63586.0,63736.0,60.92576,3878688.124287,13528
2026-07-05 23:00:00,63735.99,63837.68,63715.8,63830.53,79.3777,5062072.8146687,17382
2026-07-05 23:05:00,63830.53,63853.49,63756.84,63801.81,57.31515,3657838.2857783,14029
2026-07-05 23:10:00,63801.8,63989.54,63801.8,63978.0,67.92916,4341630.5550813,13720
2026-07-05 23:15:00,63978.0,63999.0,63900.0,63933.9,159.1658,10176749.8393002,21085
2026-07-05 23:20:00,63933.91,63934.0,63706.78,63706.78,73.0646,4664352.7426114,16847
2026-07-05 23:25:00,63706.79,63769.34,63679.64,63680.01,27.60283,1758567.0308141,10832
2026-07-05 23:30:00,63680.01,63714.52,63651.0,63651.01,28.80676,1834375.0689689,9347
2026-07-05 23:35:00,63651.0,63690.0,63626.0,63655.78,58.39235,3717071.1861351,9033
2026-07-05 23:40:00,63655.78,63739.71,63655.77,63703.49,69.7743,4445171.046133,8965
2026-07-05 23:45:00,63703.48,63703.48,63590.51,63632.57,65.08098,4141318.872881,12209
2026-07-05 23:50:00,63632.57,63665.72,63582.68,63592.89,32.83858,2088970.9777217,7457
2026-07-05 23:55:00,63592.88,63658.0,63577.36,63650.0,31.53106,2005144.4280227,6165
2026-07-06 00:00:00,63650.01,63713.47,63566.0,63710.01,44.24581,2815542.8534772,17313
2026-07-06 00:05:00,63710.0,63711.99,63500.01,63572.22,110.18073,7009295.8769434,16641
2026-07-06 00:10:00,63572.21,63594.0,63480.01,63594.0,34.79087,2210443.0907636,10848
2026-07-06 00:15:00,63594.0,63711.99,63502.18,63508.0,41.80207,2660274.1897544,14720
2026-07-06 00:20:00,63508.0,63563.23,63415.04,63462.32,179.95929,11424127.151759,10513
2026-07-06 00:25:00,63462.32,63514.4,63418.0,63418.0,213.95791,13582720.8964622,17947
2026-07-06 00:30:00,63418.01,63516.5,63350.0,63478.9,43.34338,2749451.7446619,19637
2026-07-06 00:35:00,63478.9,63596.8,63448.29,63550.01,26.51784,1684369.810087,10787
2026-07-06 00:40:00,63550.01,63653.44,63542.0,63604.0,38.28392,2435372.7403922,9320
2026-07-06 00:45:00,63604.0,63772.0,63604.0,63698.0,57.65669,3671634.1166569,12977
2026-07-06 00:50:00,63698.0,63746.0,63648.0,63648.0,18.30467,1165933.4893689,8693
2026-07-06 00:55:00,63648.01,63772.52,63628.0,63761.99,45.34006,2889226.3508257,8276
2026-07-06 01:00:00,63761.98,63780.0,63692.07,63722.0,55.17921,3516585.0465046,16547
2026-07-06 01:05:00,63722.0,63854.0,63698.0,63848.93,47.20594,3011652.0303665,13913
2026-07-06 01:10:00,63848.93,63848.93,63770.0,63806.0,31.69696,2022368.0752236,10052
2026-07-06 01:15:00,63805.99,63844.0,63766.0,63804.0,20.32521,1296847.7035047,9873
2026-07-06 01:20:00,63804.0,63826.0,63714.07,63714.2,48.89841,3118065.7654117,7041
2026-07-06 01:25:00,63714.2,63745.34,63606.0,63742.01,44.9848,2864172.1977406,10873
2026-07-06 01:30:00,63742.01,63920.0,63696.06,63910.01,50.89422,3248907.6185593,14845
2026-07-06 01:35:00,63910.0,63920.0,63780.0,63790.0,21.57247,1377596.2771295,9972
2026-07-06 01:40:00,63789.99,63798.65,63724.37,63724.38,20.33217,1296424.35743,7117
2026-07-06 01:45:00,63724.38,63724.38,63581.7,63611.81,48.38751,3079546.1786591,10601
2026-07-06 01:50:00,63611.82,63622.0,63581.76,63581.77,15.47176,983970.75457,6238
2026-07-06 01:55:00,63581.77,63613.31,63550.0,63576.0,28.02804,1782087.8495997,6985
2026-07-06 02:00:00,63576.0,63669.45,63575.99,63629.51,59.15869,3764549.9135589,11657
2026-07-06 02:05:00,63629.51,63629.52,63450.0,63478.28,47.67458,3027056.8504053,11257
2026-07-06 02:10:00,63478.28,63478.28,63415.0,63455.72,25.76613,1634675.5298354,10237
2026-07-06 02:15:00,63455.72,63512.88,63444.0,63491.7,31.16508,1978396.774303,10506
2026-07-06 02:20:00,63491.7,63661.54,63491.69,63616.0,25.04218,1592679.9347768,9890
2026-07-06 02:25:00,63616.0,63620.88,63522.0,63522.01,17.84089,1134493.0275315,7448
2026-07-06 02:30:00,63522.01,63630.0,63494.01,63510.8,44.13779,2805565.9394818,12502
2026-07-06 02:35:00,63510.8,63564.0,63500.0,63502.01,38.77872,2463413.0018158,8270
2026-07-06 02:40:00,63502.01,63502.01,63388.32,63391.99,37.41715,2373338.9210432,11112
2026-07-06 02:45:00,63392.0,63462.0,63391.99,63422.0,16.33376,1035992.3627567,7739
2026-07-06 02:50:00,63422.01,63454.62,63373.13,63450.01,33.69943,2136888.2698762,10562
2026-07-06 02:55:00,63450.0,63484.96,63396.0,63460.01,20.99782,1332027.4007469,8194
2026-07-06 03:00:00,63460.01,63495.14,63448.0,63468.61,15.91394,1010016.9209593,5622
2026-07-06 03:05:00,63468.6,63468.6,63412.27,63432.01,16.99479,1078098.1145148,6776
2026-07-06 03:10:00,63432.0,63453.55,63400.0,63414.64,17.23295,1093037.1895762,5188
2026-07-06 03:15:00,63414.63,63427.24,63384.0,63402.4,13.67454,867092.0202368,4917
2026-07-06 03:20:00,63402.03,63402.03,63203.0,63268.0,118.05251,7475656.1080241,18007
2026-07-06 03:25:00,63268.0,63284.0,63204.2,63223.14,41.02378,2594592.4061855,11039
2026-07-06 03:30:00,63223.15,63236.0,63136.01,63184.65,83.30087,5264346.446075,16665
2026-07-06 03:35:00,63184.65,63321.6,63184.65,63260.54,34.5865,2187389.5914911,8940
2026-07-06 03:40:00,63260.53,63269.15,63198.0,63207.08,25.82161,1632523.9135045,5328
2026-07-06 03:45:00,63207.07,63267.31,63207.07,63238.01,20.68777,1308245.6385287,7969
2026-07-06 03:50:00,63238.01,63246.0,63190.0,63232.01,23.83304,1506625.3572822,8312
2026-07-06 03:55:00,63232.01,63294.0,63222.0,63294.0,9.77782,618540.4395151,3778
2026-07-06 04:00:00,63294.0,63384.41,63283.43,63370.02,37.00752,2343297.2923634,8997
2026-07-06 04:05:00,63370.02,63386.84,63236.97,63244.14,15.52662,982832.7073814,8140
2026-07-06 04:10:00,63244.14,63350.0,63244.13,63345.01,15.0153,950538.3936794,5537
2026-07-06 04:15:00,63345.0,63345.0,63314.0,63335.99,13.75734,871183.5200111,4339
2026-07-06 04:20:00,63336.0,63361.13,63276.01,63276.01,43.72939,2769373.6257952,5386
2026-07-06 04:25:00,63276.0,63276.01,63187.98,63235.99,21.54192,1361891.5426297,6963
2026-07-06 04:30:00,63236.0,63305.57,63199.3,63265.43,27.41358,1733551.1812262,11072
2026-07-06 04:35:00,63265.44,63342.01,63254.0,63342.01,12.61232,798362.807109,5703
2026-07-06 04:40:00,63342.0,63402.77,63312.21,63314.0,35.54251,2251858.3026702,9358
2026-07-06 04:45:00,63314.0,63353.7,63298.0,63328.01,12.95354,820161.5424141,6370
2026-07-06 04:50:00,63328.01,63349.25,63312.0,63337.65,11.39345,721543.9633123,5355
2026-07-06 04:55:00,63337.64,63338.01,63232.79,63267.99,32.13704,2033366.0065946,4998
2026-07-06 05:00:00,63267.99,63268.0,63206.37,63206.51,14.67407,928039.6767684,8069
2026-07-06 05:05:00,63206.52,63227.77,63166.0,63199.99,43.59372,2755433.9572863,7927
2026-07-06 05:10:00,63200.0,63246.0,63200.0,63208.78,7.04202,445245.294198,3863
2026-07-06 05:15:00,63208.77,63237.23,63150.0,63182.0,25.56714,1615792.9347869,9643
2026-07-06 05:20:00,63182.0,63200.0,63152.26,63190.01,128.69066,8130287.600335,7364
2026-07-06 05:25:00,63190.01,63190.01,62996.14,63016.01,157.42288,9929918.8952982,18390
2026-07-06 05:30:00,63016.01,63039.34,62950.0,62996.13,43.32481,2729486.064859,14900
2026-07-06 05:35:00,62996.13,63142.0,62996.13,63109.45,41.00879,2586540.5071348,9512
2026-07-06 05:40:00,63109.45,63156.21,63096.01,63100.0,121.19765,7648709.4094502,7997
2026-07-06 05:45:00,63100.0,63128.0,63082.92,63128.0,43.03201,2715324.3992306,6407
2026-07-06 05:50:00,63127.99,63164.0,63098.0,63158.0,46.73217,2949754.7897665,5829
2026-07-06 05:55:00,63158.0,63158.01,63101.47,63114.0,30.46433,1922974.3284818,3001
2026-07-06 06:00:00,63113.99,63146.0,63086.0,63104.0,16.71104,1054582.2062103,7551
2026-07-06 06:05:00,63104.01,63114.01,63044.8,63114.0,108.33633,6836093.6117293,7821
2026-07-06 06:10:00,63114.0,63121.27,63073.45,63121.27,124.7575,7870539.6914079,9586
2026-07-06 06:15:00,63121.27,63152.7,63060.0,63066.01,17.48749,1103565.9148596,6441
2026-07-06 06:20:00,63066.01,63066.01,63000.0,63036.0,81.98767,5167228.5653327,7990
2026-07-06 06:25:00,63036.0,63038.0,62999.85,63033.99,86.59578,5456178.1794389,11067
2026-07-06 06:30:00,63034.0,63043.91,62972.0,62972.63,49.40475,3113212.6089964,8894
2026-07-06 06:35:00,62972.63,63059.62,62972.63,63019.01,41.61085,2622504.8095562,7500
2026-07-06 06:40:00,63019.0,63072.0,63019.0,63072.0,20.89116,1317013.4257704,7887
2026-07-06 06:45:00,63072.0,63085.73,63025.3,63025.3,15.27061,962829.5203713,6696
2026-07-06 06:50:00,63025.31,63028.0,62983.99,62984.0,20.81283,1311513.2456927,7628
2026-07-06 06:55:00,62984.0,63000.0,62975.98,62976.0,38.58397,2430263.8843409,5506
2026-07-06 07:00:00,62976.0,62985.89,62890.0,62904.01,50.99391,3209451.7013967,10610
2026-07-06 07:05:00,62904.01,62972.0,62904.0,62942.58,29.02453,1826824.7055858,10667
2026-07-06 07:10:00,62942.58,62960.0,62894.0,62960.0,38.99134,2453712.7626026,7840
2026-07-06 07:15:00,62960.0,62975.34,62952.0,62970.0,25.21272,1587579.3468129,4414
2026-07-06 07:20:00,62970.0,63030.0,62970.0,63000.17,57.28167,3608472.0733172,7668
